comments_interaction,dlrp,family,iuphar,multidata_name_1,multidata_name_2,score_1,score_2,source
,False,,False,Q13009,P12931,,,Adhesome
,False,,False,Q16512,Q13393,,,PhosphoPoint
,False,,False,P62993,P08575,,,HPRD
,False,,False,O43927,P10720,,,IntAct
,False,,False,O60260,Q8IXI2,,,BioGRID;IntAct
,False,,False,P51532,P24522,,,SPIKE
,False,,False,P52797,Q13308,,,Signor
,False,,False,P29350,P10914,,,InnateDB
,False,,False,P19174,Q9UKW4,,,Adhesome;KEGG;Wang
,False,,False,P30411,P34947,,,HPRD
,False,,False,P20138,P18031,,,Li2012
,False,,False,P06239,P51681,,,HPRD
,False,,False,Q13480,P62993,,,Adhesome;KEGG;Wang
,False,,False,P17936,Q9BXP8,,,HPRD
,False,,False,P55957,P10606,,,CA1;Wang
,False,,False,P49771,P54756,,,Signor
,False,,False,P23443,P78371,,,MIMP
,False,,False,P12931,P23528,,,Adhesome
,False,,False,P35222,P08575,,,IntAct
,False,,False,O60258,P08922,,,Signor
,False,,False,O43561,P43405,,,Li2012;Wang
,False,,False,O94813,P18827,,,Ramilowski2015
,False,,False,Q6P0Q8,P60484,,,Signor
,False,,False,P08620,P22607,,,Signor
,False,,False,O75077,P05106,,,Ramilowski2015
,False,,False,Q13393,Q16512,,,BioGRID;HPRD
,False,,False,Q05586,P78352,,,BioGRID;DOMINO;HPRD;IntAct;LMPID
,False,,False,O15357,Q96B97,,,BioGRID
,False,,False,Q9GZV9,P54753,,,Signor
,False,,False,Q14573,O94759,,,HPRD
,False,,False,Q16620,P63167,,,PhosphoPoint
,False,,False,P07900,Q7Z3Z4,,,IntAct
,False,,False,Q9UIJ5,Q9NXR1,,,dbPTM
,False,,False,O43597,Q9BRG1,,,BioGRID
,False,,False,P52803,P35916,,,Signor
,False,,True,P16860,P16066,,,CellPhoneDB;Guide2Pharma;Guide2Pharma_CP;Ramilowski2015
,False,,False,P28062,Q13200,,,Wang
,False,,False,Q14247,Q13177,,,InnateDB;IntAct
,False,,False,P25205,P62330,,,IntAct
,False,,False,O95393,Q13873,,,Wang
,False,,False,Q13574,O95267,,,HPRD;InnateDB
,False,,False,P10721,Q06187,,,HPRD
,False,,False,Q14344,P35241,,,CA1;Wang
,False,,False,P04216,Q9NRY4,,,Adhesome;KEGG;Wang
,False,,False,O15524,P52735,,,BioGRID;CancerCellMap;HPRD
,False,,False,P43403,P29350,,,PhosphoPoint;SignaLink3
,False,,False,P56705,Q14332,,,Signor;Wang
,False,,False,P63000,P27986,,,HPRD
,False,,False,P15311,P42336,,,Adhesome
,False,,False,Q9Y239,Q676U5,,,KEGG;Signor
,False,,False,P24043,P05556,,,Ramilowski2015
,False,,False,P23560,Q99523,,,CellPhoneDB;InnateDB-All;Ramilowski2015
,False,,False,Q03135,P16234,,,BioGRID;HPRD
,False,,False,P17252,P08581,,,Signor;Wang
,False,,False,O15530,P43403,,,Wang
,False,,False,Q08211,P62330,,,IntAct
,False,,False,P10415,O43521,,,BioGRID;HPRD;IntAct
,False,,False,Q9H1Y0,Q4G148,,,IntAct
,False,,False,O15169,P48729,,,ACSN
,False,,False,Q05655,P50750,,,PhosphoNetworks
,False,,False,Q99759,P50991,,,PhosphoPoint
,False,,False,P00533,P43403,,,BioGRID;DOMINO;IntAct
,False,,False,Q9Y5V3,Q9BUZ4,,,HPRD
,False,,False,Q14289,P05556,,,Adhesome
,False,,False,P24394,P35568,,,ELM;HPRD;LMPID
,False,,False,P10721,P32927,,,PhosphoPoint
,False,,False,Q16539,P53667,,,MIMP;PhosphoSite_dir;PhosphoSite_noref
,False,,False,P17612,Q8WZ42,,,MIMP;PhosphoSite;PhosphoSite_dir
,False,,False,P13501,P51681,,,KEGG;SPIKE;Wang
,False,,False,Q9Y219,P46531,,,Kirouac2010;Ramilowski2015
,False,,False,P49771,Q15375,,,Signor
,False,,False,Q15389,P00533,,,Signor
,False,,False,P31749,Q9BPZ7,,,PhosphoSite_dir;PhosphoSite_noref
,False,,False,O60716,P28827,,,BioGRID;HPRD
,False,,False,P32121,P05771,,,BioGRID
,False,,False,P78504,P55196,,,HPRD
,False,,False,P08246,P03973,,,HPRD;IntAct
,False,,False,P25101,P50148,,,Wang
,False,,False,P02458,P05556,,,Wang
,False,,False,Q13651,P48551,,,InnateDB
,False,,False,P35052,O94813,,,BioGRID;HPRD
,False,,False,P46108,Q9UN75,,,DOMINO;IntAct
,False,,False,P06493,Q8NB16,,,IntAct
,False,,False,Q9Y264,P36888,,,Signor
,False,,False,P06239,P23743,,,MIMP
,False,,False,P43246,P31749,,,IntAct
,False,,False,P35568,O60674,,,SignaLink3
,False,,False,Q14289,P23458,,,Wang
,False,,False,P13688,Q05209,,,Adhesome
,False,,False,P06239,P16070,,,BioGRID;HPRD
,False,,False,P01308,P54753,,,Signor
,False,,False,Q05397,Q9Y2X7,,,PhosphoPoint
,False,,False,P42680,Q03113,,,HPRD
,False,,False,P26441,O75462,,,HPMR
,False,,False,P40692,P43246,,,BioGRID;IntAct
,False,,False,Q16832,P29353,,,Signor
,False,,False,P05067,Q9UQB8,,,InnateDB
,False,,False,P21554,P29274,,,IntAct
,False,,False,P07900,P22607,,,Ramilowski2015
,False,,False,O76093,O15146,,,Signor
,False,,False,P09038,P16070,,,HPRD
,False,,False,P20783,P08069,,,Signor
,False,,False,Q9Y2H1,Q05655,,,Wang
,False,,False,P68104,Q99519,,,HPRD;IntAct
,False,,False,P52803,P08581,,,Signor
,False,,False,Q02750,P36894,,,IntAct
,False,,False,P46109,Q05397,,,Wang
,False,,False,P31749,P84022,,,SPIKE;SignaLink3;Wang
,False,,False,P19320,P26010,,,Ramilowski2015
,False,,False,P01019,Q9BYF1,,,BioGRID;HPRD;InnateDB
,False,,False,P62491,Q7L804,,,BioGRID;DIP;HPRD;IntAct
,False,,False,P06493,P23443,,,HPRD
,False,,False,P36894,P27037,,,Wang
,False,,False,P14780,P16035,,,MatrixDB
,False,,False,P63244,Q9NY59,,,IntAct
,False,,False,P01033,P14780,,,Wang
,False,,False,P35240,Q13153,,,SignaLink3
,False,,False,P07384,P30101,,,IntAct
,False,,False,P31749,P50750,,,PhosphoNetworks
,False,,False,P04156,P25788,,,HPRD;IntAct
,False,,False,P50750,Q12879,,,MIMP
,False,,False,P49407,P28482,,,SignaLink3
,False,,False,P19876,Q9UBD3,,,IntAct
,False,,False,P35813,O14920,,,DEPOD
,False,,False,Q9UBX1,P04233,,,HPRD
,False,,False,P55075,P08922,,,Signor
,False,,False,Q99759,P61981,,,CancerCellMap;HPRD;IntAct
,False,,False,P12931,P11831,,,PhosphoPoint
,False,,False,P27361,Q8N490,,,IntAct
,False,,False,P00734,P05546,,,HPRD
,False,,False,Q15363,Q96G91,,,IntAct
,False,,False,P08581,Q63HR2,,,IntAct
,False,,False,P07948,P42680,,,PhosphoPoint;Wang
,False,,False,Q99972,Q7L5Y9,,,HPRD
,False,,False,P49767,Q13308,,,Signor
,False,,False,O75340,Q13561,,,IntAct
,False,,False,P63000,P16333,,,HPRD
,False,,False,P12931,Q07912,,,dbPTM
,False,,False,Q96QT4,P0CG48,,,TRIP
,False,,False,Q8IY34,Q8N697,,,IntAct
,False,,False,Q06124,P78324,,,Adhesome;Wang
,False,,False,P42575,P55210,,,Wang
,False,,False,P62879,P59768,,,BioGRID
,False,,False,P26006,Q14192,,,Adhesome;BioGRID;DIP;HPRD;InnateDB;IntAct
,False,,False,Q13554,Q01955,,,HPRD
,False,,False,P46939,O14713,,,IntAct
,False,,False,O95819,P19634,,,HPRD;IntAct
,False,,False,O76093,P21802,,,SignaLink3;Signor;Wang
,False,,False,P56945,P16333,,,Li2012
,False,,False,P02452,Q08345,,,HPMR;Ramilowski2015
,False,,False,Q13464,P19105,,,SPIKE;Wang
,False,,False,Q9Y4K3,P16070,,,IntAct
,False,,False,P27708,Q9Y572,,,IntAct
,False,,False,Q31612,P01732,,,Wang
,False,,False,P35813,Q14832,,,BioGRID;HPRD
,False,,False,P40337,P14174,,,IntAct
,False,,False,P05771,O14641,,,Wang
,False,,False,P11274,O14522,,,BioGRID
,False,,False,P49023,P84077,,,Adhesome
,False,,False,P18564,P41240,,,Adhesome;Wang
,False,,False,P31371,Q15303,,,Signor
,False,,False,Q9ULH1,Q14289,,,Adhesome
,False,,False,Q9Y2H9,P36776,,,IntAct
,False,,False,Q99959,Q02487,,,HPRD
,False,,False,P09471,Q9NPQ8,,,BioGRID;HPRD
,False,,False,P11362,P09038,,,ACSN;PhosphoPoint
,False,,False,P12931,P05107,,,Signor
,False,,False,O43242,Q13200,,,BioGRID;IntAct;Macrophage
,False,,False,Q15389,P11362,,,Signor
,False,,False,P11274,P13569,,,PhosphoPoint
,False,,False,Q01955,P98095,,,HPRD
,False,,False,P00995,P00533,,,Ramilowski2015
,False,,False,P31749,P49815,,,SPIKE;SignaLink3;Wang
,False,,False,P48729,P62745,,,MIMP;PhosphoSite;PhosphoSite_dir
,False,,False,P00450,Q04656,,,HPRD
,False,,False,P46108,Q9Y5I1,,,DOMINO;IntAct
,False,,False,P09429,P42574,,,HPRD
,False,,False,P12931,P17252,,,Adhesome;HPRD
,False,,False,P00734,P04070,,,HPRD
,False,,False,P14416,Q5T9L3,,,IntAct
,False,,False,O14920,Q04759,,,Wang
,False,,False,P13569,P28799,,,BioGRID
,False,,False,P52333,P02647,,,IntAct
,False,,False,P10176,P23219,,,BioGRID
,False,,False,P14923,P33151,,,ACSN
,False,,False,P63167,O96024,,,IntAct
,False,,False,P02778,P10720,,,IntAct
,False,,False,P19438,P48023,,,BioGRID
,False,,False,P46108,Q68EM7,,,HPRD
,False,,False,P84077,Q99755,,,HPRD
,False,,False,P00533,P07947,,,IntAct
,False,,False,P04628,O75197,,,ACSN;Ramilowski2015
,False,,False,P56705,Q9NPG1,,,Wang
,False,,False,Q13261,P14784,,,Signor
,False,,False,P09603,Q8IWU2,,,Signor
,False,,False,P17252,P29474,,,MIMP;PhosphoSite;PhosphoSite_dir
,False,,False,Q9NQA5,Q9H1D0,,,TRIP
,False,,False,P00533,O60716,,,BioGRID;HPRD;IntAct;Signor
,False,,False,P07384,P68032,,,HPRD
,False,,False,P08648,Q13418,,,KEGG
,False,,False,Q07889,P22681,,,Adhesome
,False,,False,P05556,P56199,,,Adhesome;CellPhoneDB;DIP;HPRD
,False,,False,Q16539,Q14790,,,Signor
,False,,False,P61981,P31947,,,Wang
,False,,False,Q01974,O00238,,,HPMR
,False,,False,Q9NSA1,P22455,,,Signor;Wang
,False,,False,Q5T1C6,P31751,,,Signor
,False,,False,P48357,O60674,,,KEGG;SPIKE;SignaLink3;Wang
,False,,False,O43915,P54762,,,Signor
,False,,False,O00206,Q9NYK1,,,Signor
,False,,False,P10721,P05771,,,HPRD
,False,,False,O75914,Q15052,,,PhosphoPoint
,False,,False,P46109,P36888,,,IntAct
,False,,False,P22694,P13861,,,BioGRID
,False,,False,Q8IZP0,Q15052,,,Adhesome
,False,,False,P07948,P15391,,,HPRD
,False,,False,P07949,O60609,,,CellPhoneDB;HPMR
,False,,False,P49023,P20936,,,Adhesome;HPRD
,False,,False,P05230,Q08345,,,Signor
,False,,False,P00519,P46109,,,MIMP;PhosphoPoint;phosphoELM
,False,,False,P56704,Q6P988,,,IntAct
,False,,False,P39905,P07949,,,Ramilowski2015;Wang
,False,,False,P22607,Q14289,,,PhosphoPoint
,False,,False,Q15831,P54619,,,SPIKE;Wang
,False,,False,P08758,P02458,,,HPRD
,False,,False,O75592,Q8WZ42,,,IntAct
,False,,False,Q13557,O43318,,,CancerCellMap
,False,,False,O76093,P11362,,,Signor;Wang
,False,,False,P60709,Q92882,,,Adhesome
,False,,False,O00192,P55291,,,BioGRID;HPRD
,False,,False,Q05513,Q07812,,,Signor
,False,,False,Q06124,Q13017,,,DEPOD
,False,,False,P00533,P17936,,,IntAct
,False,,False,P27361,Q9NYA1,,,Signor
,False,,False,P37840,P28482,,,SignaLink3
,False,,False,P01135,P22607,,,Signor
,False,,False,Q03135,P05067,,,BioGRID;HPRD
,False,,False,O43639,P48059,,,Adhesome;BioGRID;HPRD;IntAct
,False,,False,P62993,P23229,,,Adhesome;HPRD
,False,,False,O00238,P57729,,,PhosphoPoint
,False,,False,Q08345,P05997,,,PhosphoPoint
,False,,False,Q8NCW0,O75581,,,SignaLink3
,False,,False,P06241,P43403,,,KEGG
,False,,False,O75964,P30049,,,ACSN
,False,,False,P51654,Q6P988,,,DIP;IntAct
,False,,False,P10912,Q13163,,,Signor
,False,,False,P12931,Q9Y243,,,Signor;Wang
,False,,False,Q00535,P30279,,,PhosphoPoint
,False,,False,P01215,P01229,,,HPRD
,False,,False,Q08334,Q8N6P7,,,CellPhoneDB;HPMR;IntAct
,False,,False,P61586,P18031,,,Adhesome;Wang
,False,,False,P07858,P00749,,,HPRD
,False,,False,P05556,P32927,,,IntAct
,False,,False,P16333,P07766,,,BioGRID;HPRD;IntAct;LMPID
,False,,False,O75116,P56817,,,MIMP;PhosphoSite;PhosphoSite_dir
,False,,False,P27797,P02787,,,HPRD
,False,,False,P21333,P07359,,,BioGRID;HPRD;IntAct
,False,,False,P00747,Q16787,,,HPRD
,False,,False,Q8NFY4,P35968,,,Ramilowski2015
,False,,False,P40692,P20585,,,BioGRID;IntAct
,False,,False,P27986,Q13480,,,BioGRID;HPRD;IntAct;LMPID
,False,,False,Q06124,P22681,,,Adhesome;BioGRID;HPRD
,False,,False,Q8IZQ1,Q63HR2,,,IntAct
,False,,False,P62979,Q99942,,,DIP
,False,,False,Q15303,P78352,,,PhosphoPoint
,False,,False,Q08334,Q9UHF4,,,CellPhoneDB
,False,,False,Q5S007,Q08116,,,IntAct
,False,,False,P08865,P04156,,,Wang
,False,,False,P28482,Q12772,,,MIMP;PhosphoNetworks;PhosphoPoint;SignaLink3;phosphoELM
,False,,False,P05129,Q13255,,,MIMP
,False,,False,P12931,P04626,,,BioGRID;HPRD;IntAct
,False,,False,P00519,Q92835,,,BioGRID
,False,,False,P01308,P08069,,,Ramilowski2015
,False,,False,P08238,P09769,,,IntAct
,False,,False,P07900,P10415,,,SPIKE
,False,,False,Q9UBD3,Q9NRJ3,,,IntAct
,False,,False,P25391,Q14118,,,Wang
,False,,False,Q9UMF0,P20701,,,Wang
,False,,False,P00533,P46934,,,BioGRID;IntAct
,False,,False,Q9Y4D7,Q9UPN3,,,HPRD;IntAct
,False,,False,P49841,Q13163,,,IntAct
,False,,False,P04085,Q13308,,,Signor
,False,,False,P23560,P08922,,,Signor
,False,,False,P51532,Q9P2D1,,,BioGRID
,False,,False,Q13444,P05556,,,Wang
,False,,False,P07384,P12814,,,Adhesome
,False,,False,P78509,P98155,,,BioGRID;HPRD
,False,,False,P00533,P41222,,,IntAct
,False,,False,P35225,P19320,,,HPRD
,False,,False,P12931,P26038,,,Li2012
,False,,False,Q9UQM7,P10636,,,Signor
,False,,False,Q13563,Q9NZJ5,,,TRIP
,False,,False,Q14160,P49761,,,BioGRID
,False,,False,Q13153,P28482,,,Wang
,False,,False,Q08209,P23634,,,HPRD
,False,,False,O00165,Q14451,,,Adhesome;IntAct
,False,,False,P02647,P80108,,,BioGRID;HPRD
,False,,False,Q7Z698,Q8IUH5,,,BioGRID;IntAct
,False,,False,O14964,Q7Z4N8,,,IntAct
,False,,False,P56706,Q13467,,,Signor;Wang
,False,,False,Q99665,P29460,,,HPRD;InnateDB
,False,,False,P31749,Q05655,,,Wang
,False,,False,P17612,P07384,,,PhosphoSite;PhosphoSite_dir;PhosphoSite_noref
,False,,False,Q00535,P11831,,,PhosphoNetworks
,False,,False,P01730,P01589,,,HPRD
,False,,False,Q00536,P03372,,,MIMP
,False,,False,Q9Y4K3,P22681,,,SignaLink3
,False,,True,P01282,P41587,,,Guide2Pharma;HPMR;Ramilowski2015
,False,,False,P0DP23,P02788,,,HPRD
,False,,False,P55291,Q9ULB4,,,HPRD
,False,,False,Q9BQ95,Q9Y2H9,,,IntAct
,False,,False,Q99972,P02461,,,HPRD
,False,,False,P07355,Q9UKE5,,,IntAct
,False,,False,P05556,P12814,,,Wang
,False,,False,Q96IF1,Q05513,,,SignaLink3
,False,,False,O14641,Q9HCE7,,,ACSN
,False,,False,Q5VWQ8,O75460,,,Signor
,False,,False,P16234,P42336,,,KEGG;Wang
,False,,False,P14416,P08754,,,HPRD
,False,,False,P60953,P98174,,,HPRD
,False,,False,Q13177,Q96B97,,,PhosphoPoint
,False,,False,Q05513,O14920,,,MIMP;PhosphoPoint
,False,,False,O00206,P02679,,,IntAct
,False,,False,P43628,P29350,,,Wang
,False,,False,P27361,Q9NQX3,,,Signor
,False,,False,P07384,P08670,,,BioGRID;HPRD
,False,,False,Q63HR2,P41240,,,BioGRID
,False,,False,P11142,P10636,,,BioGRID;HPRD;IntAct
,False,,False,O43707,Q05397,,,Wang
,False,,False,Q12772,Q92888,,,IntAct
,False,,False,P05129,P35579,,,MIMP
,False,,False,P06239,P23467,,,IntAct
,False,,False,P62873,P63218,,,ACSN
,False,,False,P01308,P16234,,,Signor;Wang
,False,,False,P49768,P46531,,,ACSN;Ramilowski2015
,False,,False,P43405,P05106,,,Adhesome
,False,,False,O43464,P05814,,,BioGRID;HPRD
,False,,False,Q15375,P52797,,,HPRD
,False,,False,O43318,P41252,,,PhosphoPoint
,False,,False,Q92796,Q9C0C4,,,HPRD
,False,,False,Q12959,P08588,,,HPRD;InnateDB
,False,,False,P06241,P17948,,,HPRD;IntAct
,False,,False,P48039,O00264,,,BioGRID;HPRD
,False,,False,P15692,O14786,,,BioGRID;DIP;HPRD;IntAct
,False,,False,Q86UP2,O14544,,,BioGRID
,False,,False,P09038,P51654,,,HPRD
,False,,False,P60484,P62136,,,HPRD;InnateDB;IntAct
,False,,False,P09603,P29376,,,Signor
,False,,False,Q96BI3,Q92542,,,BioGRID;HPRD;IntAct
,False,,False,Q9H3D4,P00738,,,IntAct
,False,,False,P37173,Q9UQE7,,,PhosphoNetworks
,False,,False,Q15025,Q14161,,,BioGRID;InnateDB;IntAct
,False,,False,P10147,P32246,,,Signor;Wang
,False,,False,Q13905,P22681,,,Adhesome;BioGRID
,False,,False,P46108,Q9Y5I3,,,DOMINO;IntAct
,False,,False,Q8IZQ1,Q676U5,,,InnateDB
,False,,False,Q05397,Q15654,,,Adhesome;HPRD
,False,,False,P62993,P40189,,,Wang
,False,,False,P50552,Q93052,,,Adhesome;HPRD
,False,,False,Q14344,P25116,,,ACSN
,False,,False,O14920,O95999,,,MIMP;PhosphoSite;PhosphoSite_dir;Wang
,False,,False,Q07812,Q8IVG9,,,ACSN
,False,,False,O14936,Q9BZL6,,,PhosphoPoint
,False,,False,P17252,P36897,,,PhosphoSite;PhosphoSite_dir
,False,,False,O95467,P22888,,,Ramilowski2015
,False,,False,O75888,O00300,,,Ramilowski2015
,False,,False,P05109,Q9H0T7,,,HPRD;IntAct
,False,,False,P07384,P15311,,,Wang
,False,,False,Q05655,P28329,,,MIMP;PhosphoPoint;PhosphoSite_dir;PhosphoSite_noref
,False,,False,Q15149,O95994,,,BioGRID
,False,,False,P06241,O60341,,,IntAct
,False,,False,P14416,O15354,,,IntAct
,False,,False,Q15700,Q9C0C4,,,HPRD
,False,,False,P08670,P25067,,,MatrixDB
,False,,False,O95750,P04629,,,Signor
,False,,False,P16234,P27986,,,ACSN;PhosphoPoint
,False,,False,Q13114,P43489,,,SignaLink3
,False,,False,Q92839,Q9BZE4,,,BioGRID
,False,,False,P62834,P04049,,,CA1
,False,,False,P62993,Q07889,,,ACSN;Wang
,False,,False,P04792,Q9UMS4,,,IntAct
,False,,False,P29323,P52803,,,PhosphoPoint
,False,,False,P06239,Q13291,,,MIMP;PhosphoSite;PhosphoSite_dir;phosphoELM
,False,,False,P32004,Q02246,,,Wang
,False,,False,A5YKK6,Q9ULM6,,,BioGRID;IntAct
,False,,False,P22681,P08581,,,Signor;Wang
,False,,False,Q13200,O94966,,,IntAct
,False,,False,P49768,P35222,,,KEGG
,False,,False,P35968,Q9UIW2,,,CellPhoneDB
,False,,False,P24666,O43561,,,DEPOD
,False,,False,P51671,P27487,,,CellPhoneDB
,False,,False,Q9NZ94,P58400,,,Wang
,False,,False,P12644,O00238,,,HPRD
,False,,False,P05067,P05060,,,InnateDB
,False,,False,P60709,P68032,,,HPRD
,False,,False,O14775,P49802,,,BioGRID;HPRD
,False,,False,P60953,Q15286,,,IntAct
,False,,False,P18031,P05129,,,IntAct
,False,,False,Q676U5,Q9BXS4,,,BioGRID;IntAct
,False,,False,P11229,P62879,,,CA1
,False,,False,P09603,P08922,,,Signor
,False,,False,P14618,P11802,,,IntAct
,False,,False,P52798,P00533,,,Signor
,False,,False,P00748,P02749,,,HPRD
,False,,False,P62834,Q8TEU7,,,HPRD
,False,,False,P04049,P32121,,,PhosphoPoint;SignaLink3
,False,,False,P42830,P39900,,,InnateDB
,False,,False,P42680,Q06187,,,HPRD-phos;MIMP;PhosphoPoint
,False,,False,P62913,P22087,,,BioGRID
,False,,False,P04628,O75581,,,ACSN;Ramilowski2015;Wang
,False,,False,P14416,Q8WUG5,,,IntAct
,False,,False,Q9Y5K6,P56945,,,BioGRID;HPRD
,False,,False,P56181,O75489,,,BioGRID
,False,,False,Q12933,P42345,,,KEGG
,False,,False,O75340,Q9Y6Y8,,,IntAct
,False,,False,P06493,Q06481,,,Wang
,False,,False,P27361,P25098,,,Signor
,False,,False,P15924,Q08554,,,ACSN
,False,,False,P62834,Q8TDF6,,,HPRD;IntAct
,False,,False,P60953,P46940,,,BioGRID;CA1;DIP;DOMINO;HPRD;InnateDB;IntAct
,False,,False,P00533,P05783,,,CancerCellMap;HPRD
,False,,False,P01344,Q6ZMQ8,,,Signor
,False,,False,O94921,P36897,,,PhosphoPoint
,False,,False,P78527,Q15648,,,PhosphoSite;PhosphoSite_dir
,False,,False,P14780,P53420,,,ACSN
,False,,False,P01730,P61073,,,BioGRID;HPRD;InnateDB
,False,,False,P02751,P26010,,,HPRD
,False,,False,P07550,Q9H3N1,,,InnateDB
,False,,False,P60709,P31949,,,HPRD
,False,,False,P35225,Q14627,,,DIP;HPRD;InnateDB;IntAct
,False,,False,Q9Y230,P38935,,,BioGRID
,False,,False,O15392,P62826,,,BioGRID;IntAct
,False,,False,Q04771,P10114,,,PhosphoPoint
,False,,False,Q9UM11,Q9UNH5,,,HPRD
,False,,False,P06748,Q05513,,,BioGRID
,False,,False,P28827,Q92824,,,HPRD
,False,,False,P21860,P43403,,,DOMINO;IntAct
,False,,False,P12931,Q9NWQ8,,,PhosphoSite;PhosphoSite_dir
,False,,False,P60709,Q15286,,,IntAct
,False,,False,P46531,Q9UHF1,,,BioGRID
,False,,False,P22681,Q04912,,,BioGRID;IntAct
,False,,False,P33151,P35222,,,Wang
,False,,False,P10114,O76062,,,IntAct
,False,,False,P00519,Q05209,,,Adhesome
,False,,False,O14944,P54760,,,Signor
,False,,False,Q05655,P04049,,,KEGG;Wang
,False,,False,P06307,Q16819,,,HPRD
,False,,False,P62191,P54578,,,BioGRID
,False,,False,P08195,P49286,,,IntAct
,False,,False,P63211,O95467,,,ACSN
,False,,False,O15530,P48736,,,Wang
,False,,False,P28482,P84022,,,Signor;Wang
,False,,False,Q9NRA1,P08069,,,Signor;Wang
,False,,False,P52798,Q06418,,,Signor
,False,,False,O75489,Q9UI09,,,ACSN
,False,,False,Q15139,P43405,,,PhosphoPoint
,False,,False,P05067,Q9UQF2,,,SignaLink3
,False,,False,P08253,P01033,,,HPRD;MatrixDB
,False,,False,P08238,Q92918,,,IntAct
,False,,False,Q13618,Q9P2D0,,,BioGRID
,False,,False,Q03135,Q10588,,,HPRD
,False,,False,P49763,P08922,,,Signor
,False,,False,Q9P296,P01024,,,HPRD
,False,,False,P21781,Q04912,,,Signor
,False,,False,P01730,P27986,,,Wang
,False,,False,P17612,Q05469,,,KEGG;Wang
,False,,False,P62993,Q14451,,,Adhesome;HPRD
,False,,False,P04626,P19174,,,ACSN;PhosphoPoint
,False,,False,Q9Y6Q6,Q9Y4K3,,,SignaLink3
,False,,False,Q9NPC1,Q9BRG1,,,IntAct
,False,,False,O75487,P56704,,,Signor
,False,,False,P19174,P25774,,,HPRD
,False,,False,P16144,P05413,,,Adhesome;IntAct
,False,,False,Q9Y6N7,P18827,,,HPMR
,False,,False,P14923,P15924,,,BioGRID;HPRD;IntAct
,False,,False,P0DP25,Q13671,,,CA1
,False,,False,P04899,P14416,,,Ramilowski2015
,False,,False,P05067,P98160,,,HPRD
,False,,False,P21781,P22455,,,Signor
,False,,False,O95832,O15551,,,HPRD
,False,,False,P56945,P46109,,,Adhesome;BioGRID;HPRD
,False,,False,Q07889,P28482,,,Adhesome;Wang
,False,,False,P40189,P15498,,,HPRD;InnateDB
,False,,False,Q13882,Q96P48,,,MIMP;PhosphoSite;PhosphoSite_dir
,False,,False,P27361,P67775,,,PhosphoPoint
,False,,False,P05067,P41597,,,IntAct
,False,,False,P00488,P05160,,,Wang
,False,,False,P10912,P23467,,,DOMINO;IntAct
,False,,False,P02751,P08519,,,BioGRID;HPRD;IntAct
,False,,False,P08238,Q09013,,,IntAct
,False,,False,Q00536,P49768,,,MIMP
,False,,False,Q9ULV1,O00744,,,ACSN
,False,,False,P28482,P07949,,,PhosphoPoint
,False,,False,P50570,P29353,,,Adhesome
,False,,False,Q9Y243,P49841,,,ACSN
,False,,False,Q7Z4P5,Q13873,,,Wang
,False,,False,Q96J02,Q15811,,,BioGRID
,False,,False,P06241,P16144,,,CancerCellMap;PhosphoPoint;Wang
,False,,False,P16234,P01127,,,PhosphoPoint
,False,,False,P25116,Q03113,,,Signor;Wang
,False,,False,O14745,P35241,,,HPRD
,False,,False,P09038,Q9UM73,,,Signor
,False,,False,Q05655,P41594,,,MIMP;PhosphoPoint
,False,,False,Q8IVT5,P15531,,,PhosphoPoint
,False,,False,P15514,P08922,,,Signor
,False,,False,P60953,P46940,,,SignaLink3
,False,,False,Q12933,P17706,,,InnateDB
,False,,False,Q14118,P06241,,,Wang
,False,,False,O60258,P34925,,,Signor
,False,,False,P05771,P04083,,,Signor
,False,,False,P61586,P60709,,,Adhesome
,False,,False,P12956,P78527,,,Signor
,False,,False,P05181,P10909,,,IntAct
,False,,False,P02786,Q30201,,,BioGRID;DIP;HPRD;InnateDB;IntAct
,False,,False,P51572,Q6Y1H2,,,BioGRID;HPRD;IntAct
,False,,False,Q9C0A0,Q9UPN3,,,HPRD;IntAct
,False,,False,P20273,P18031,,,Li2012
,False,,False,O14656,Q9UBM7,,,IntAct
,False,,False,Q92835,P43405,,,Adhesome;BioGRID
,False,,False,P06239,P06729,,,PhosphoPoint
,False,,False,P19022,P35221,,,ACSN;Wang
,False,,False,P56539,O75923,,,HPRD
,False,,False,P23443,O00303,,,ACSN
,False,,False,P46531,Q9NR61,,,Wang
,False,,False,P01148,Q9UQM7,,,SPIKE
,False,,False,P67775,Q16539,,,InnateDB
,False,,False,P05107,P31946,,,BioGRID
,False,,False,P55075,P22455,,,ACSN;Ramilowski2015;Wang
,False,,False,P06241,Q05513,,,HPRD
,False,,False,Q9UBD9,P40189,,,Signor;Wang
,False,,False,P07942,P22303,,,HPRD
,False,,False,Q14318,Q13200,,,BioGRID;IntAct
,False,,False,P25116,P08246,,,HPRD
,False,,False,Q9NPH5,P14598,,,ACSN
,False,,False,P08311,Q07954,,,HPRD
,False,,False,Q06124,Q07889,,,Wang
,False,,False,Q9Y572,Q8NB16,,,InnateDB;IntAct
,False,,False,P06213,P23470,,,IntAct
,False,,False,P08887,P26441,,,BioGRID;HPRD
,False,,False,P11274,P31947,,,PhosphoPoint
,False,,False,P02462,P06756,,,Wang
,False,,False,P41240,Q13797,,,Adhesome
,False,,False,P01375,P10415,,,HPRD-phos
